,,,,,TCN
2281,8.794665,0.794665,,0.794665,1.294665
2282,9.243936,1.243936,,1.243936,1.743936
2283,10.78248,2.78248,,2.78248,3.28248
2284,14.282018,6.282018,,6.282018,6.782018
2285,8.831173,0.831173,,0.831173,1.331173
2286,8.187443,0.187443,,0.187443,0.687443
2287,8.033216,0.033216,,0.033216,0.533216
2288,8.022785,0.022785,,0.022785,0.522785
2289,9.108335,1.108335,,1.108335,1.608335
2290,9.590387,1.590387,,1.590387,2.090387
2291,13.241172,5.241172,,5.241172,5.741172
2292,8.601695,0.601695,,0.601695,1.101695
2293,9.626895,1.626895,,1.626895,2.126895
2294,7.3954463,-0.6045537,,-0.6045537,0
2295,8.27685,0.27685,,0.27685,0.77685
2296,8.317083,0.317083,,0.317083,0.817083
2297,7.544458,-0.455542,,-0.455542,0.044458
2298,9.801239,1.801239,,1.801239,2.301239
2299,8.617342,0.617342,,0.617342,1.117342
2300,8.4213915,0.4213915,,0.4213915,0.9213915
2301,9.063631,1.063631,,1.063631,1.563631
2302,8.606166,0.606166,,0.606166,1.106166
2303,8.143484,0.143484,,0.143484,0.643484
2304,9.085983,1.085983,,1.085983,1.585983
2305,7.193536,-0.806464,,-0.806464,0
2306,8.004159,0.004159,,0.004159,0.504159
2307,8.638948,0.638948,,0.638948,1.138948
2308,9.015947,1.015947,,1.015947,1.515947
2309,7.0504847,-0.9495153,,-0.9495153,0
2310,8.579344,0.579344,,0.579344,1.079344
2311,9.047985,1.047985,,1.047985,1.547985
2312,9.837002,1.837002,,1.837002,2.337002
2313,9.456277,1.456277,,1.456277,1.956277
2314,11.149049,3.149049,,3.149049,3.649049
2315,8.65981,0.65981,,0.65981,1.15981
2316,9.519607,1.519607,,1.519607,2.019607
2317,8.40053,0.40053,,0.40053,0.90053
2318,8.095056,0.095056,,0.095056,0.595056
2319,6.9268045,-1.0731955,,-1.0731955,0
2320,10.756403,2.756403,,2.756403,3.256403
2321,11.479855,3.479855,,3.479855,3.979855
2322,7.7687206,-0.2312794,,-0.2312794,0.2687206
2323,7.3768196,-0.6231804,,-0.6231804,0
2324,7.8335404,-0.1664596,,-0.1664596,0.3335404
2325,9.304285,1.304285,,1.304285,1.804285
2326,7.8342857,-0.1657143,,-0.1657143,0.3342857
2327,8.571893,0.571893,,0.571893,1.071893
2328,7.9467893,-0.0532107,,-0.0532107,0.4467893
2329,7.431209,-0.568791,,-0.568791,0
2330,9.248405,1.248405,,1.248405,1.748405
2331,10.671467,2.671467,,2.671467,3.171467
2332,9.052456,1.052456,,1.052456,1.552456
2333,8.459389,0.459389,,0.459389,0.959389
2334,11.4128,3.4128,,3.4128,3.9128
2335,10.480732,2.480732,,2.480732,2.980732
2336,8.877367,0.877367,,0.877367,1.377367
2337,8.740276,0.740276,,0.740276,1.240276
2338,8.951128,0.951128,,0.951128,1.451128
2339,8.658319,0.658319,,0.658319,1.158319
2340,11.152774,3.152774,,3.152774,3.652774
2341,10.310114,2.310114,,2.310114,2.810114
2342,8.33571,0.33571,,0.33571,0.83571
2343,9.190291,1.190291,,1.190291,1.690291
2344,7.5265765,-0.4734235,,-0.4734235,0.0265765
2345,8.603186,0.603186,,0.603186,1.103186
2346,7.072836,-0.927164,,-0.927164,0
2347,7.0162115,-0.9837885,,-0.9837885,0
2348,9.863824,1.863824,,1.863824,2.363824
2349,8.454919,0.454919,,0.454919,0.954919
2350,9.68948,1.68948,,1.68948,2.18948
2351,8.998812,0.998812,,0.998812,1.498812
2352,7.7798963,-0.2201037,,-0.2201037,0.2798963
2353,8.14721,0.14721,,0.14721,0.64721
2354,8.837133,0.837133,,0.837133,1.337133
2355,8.037686,0.037686,,0.037686,0.537686
2356,8.190423,0.190423,,0.190423,0.690423
2357,7.37831,-0.62169,,-0.62169,0
2358,8.501112,0.501112,,0.501112,1.001112
2359,8.609891,0.609891,,0.609891,1.109891
2360,10.543317,2.543317,,2.543317,3.043317
2361,9.486079,1.486079,,1.486079,1.986079
2362,6.707758,-1.292242,,-1.292242,0
2363,7.5414777,-0.4585223,,-0.4585223,0.0414777
2364,8.635223,0.635223,,0.635223,1.135223
2365,8.062273,0.062273,,0.062273,0.562273
2366,9.162724,1.162724,,1.162724,1.662724
2367,7.4654818,-0.5345182,,-0.5345182,0
2368,9.096414,1.096414,,1.096414,1.596414
2369,8.589774,0.589774,,0.589774,1.089774
2370,9.716302,1.716302,,1.716302,2.216302
2371,9.042025,1.042025,,1.042025,1.542025
2372,8.597225,0.597225,,0.597225,1.097225
2373,7.8245997,-0.1754003,,-0.1754003,0.3245997
2374,10.112673,2.112673,,2.112673,2.612673
2375,10.598451,2.598451,,2.598451,3.098451
2376,8.6814165,0.6814165,,0.6814165,1.1814165
2377,6.9350004,-1.0649996,,-1.0649996,0
2378,7.44015,-0.55985,,-0.55985,0
2379,7.7761707,-0.2238293,,-0.2238293,0.2761707
2380,9.693205,1.693205,,1.693205,2.193205
2381,8.423626,0.423626,,0.423626,0.923626
2382,8.221716,0.221716,,0.221716,0.721716
2383,10.6439,2.6439,,2.6439,3.1439
2384,10.312348,2.312348,,2.312348,2.812348
2385,7.9475346,-0.0524654,,-0.0524654,0.4475346
2386,8.622557,0.622557,,0.622557,1.122557
2387,10.836124,2.836124,,2.836124,3.336124
2388,7.6293945,-0.3706055,,-0.3706055,0.1293945
2389,7.1398916,-0.8601084,,-0.8601084,0
2390,7.9788265,-0.0211735,,-0.0211735,0.4788265
2391,7.787347,-0.212653,,-0.212653,0.287347
2392,6.9886446,-1.0113554,,-1.0113554,0
2393,6.8441033,-1.1558967,,-1.1558967,0
2394,7.596612,-0.403388,,-0.403388,0.096612
2395,9.604544,1.604544,,1.604544,2.104544
2396,7.9326334,-0.0673666,,-0.0673666,0.4326334
2397,7.138401,-0.861599,,-0.861599,0
2398,8.877367,0.877367,,0.877367,1.377367
2399,8.494407,0.494407,,0.494407,0.994407
2400,8.698553,0.698553,,0.698553,1.198553
2401,8.177012,0.177012,,0.177012,0.677012
2402,9.676814,1.676814,,1.676814,2.176814
2403,12.075901,4.075901,,4.075901,4.575901
2404,9.737164,1.737164,,1.737164,2.237164
2405,7.6033173,-0.3966827,,-0.3966827,0.1033173
2406,9.94131,1.94131,,1.94131,2.44131
2407,12.753159,4.753159,,4.753159,5.253159
2408,7.753074,-0.246926,,-0.246926,0.253074
2409,9.495765,1.495765,,1.495765,1.995765
2410,15.819073,7.819073,,7.819073,8.319073
2411,7.7538195,-0.2461805,,-0.2461805,0.2538195
2412,9.071082,1.071082,,1.071082,1.571082
2413,10.118633,2.118633,,2.118633,2.618633
2414,8.516759,0.516759,,0.516759,1.016759
2415,8.358061,0.358061,,0.358061,0.858061
2416,8.431822,0.431822,,0.431822,0.931822
2417,8.445978,0.445978,,0.445978,0.945978
2418,8.711964,0.711964,,0.711964,1.211964
2419,7.5533986,-0.4466014,,-0.4466014,0.0533986
2420,9.009242,1.009242,,1.009242,1.509242
2421,7.9363585,-0.0636415,,-0.0636415,0.4363585
2422,7.2143974,-0.7856026,,-0.7856026,0
2423,6.99535,-1.00465,,-1.00465,0
2424,6.7792835,-1.2207165,,-1.2207165,0
2425,8.197128,0.197128,,0.197128,0.697128
2426,6.918609,-1.081391,,-1.081391,0
2427,7.297844,-0.702156,,-0.702156,0
2428,8.6613,0.6613,,0.6613,1.1613
2429,8.489191,0.489191,,0.489191,0.989191
2430,8.466095,0.466095,,0.466095,0.966095
2431,7.894635,-0.105365,,-0.105365,0.394635
2432,7.842481,-0.157519,,-0.157519,0.342481
2433,8.367747,0.367747,,0.367747,0.867747
2434,7.51093,-0.48907,,-0.48907,0.01093
2435,8.932501,0.932501,,0.932501,1.432501
2436,10.1253395,2.1253395,,2.1253395,2.6253395
2437,7.4051323,-0.5948677,,-0.5948677,0
2438,13.016165,5.016165,,5.016165,5.516165
2439,8.710474,0.710474,,0.710474,1.210474
2440,6.9461765,-1.0538235,,-1.0538235,0
2441,8.479506,0.479506,,0.479506,0.979506
2442,6.5855684,-1.4144316,,-1.4144316,0
2443,8.863211,0.863211,,0.863211,1.363211
2444,7.6964498,-0.3035502,,-0.3035502,0.1964498
2445,8.33124,0.33124,,0.33124,0.83124
2446,8.064508,0.064508,,0.064508,0.564508
2447,7.263571,-0.736429,,-0.736429,0
2448,7.3879957,-0.6120043,,-0.6120043,0
2449,7.929653,-0.070347,,-0.070347,0.429653
2450,7.95573,-0.04427,,-0.04427,0.45573
2451,9.0502205,1.0502205,,1.0502205,1.5502205
2452,11.309981,3.309981,,3.309981,3.809981
2453,11.724234,3.724234,,3.724234,4.224234
2454,9.838491,1.838491,,1.838491,2.338491
2455,7.130951,-0.869049,,-0.869049,0
2456,7.394701,-0.605299,,-0.605299,0
2457,7.7001753,-0.2998247,,-0.2998247,0.2001753
2458,7.9400835,-0.0599165,,-0.0599165,0.4400835
2459,7.9594555,-0.0405445,,-0.0405445,0.4594555
2460,7.7269974,-0.2730026,,-0.2730026,0.2269974
2461,7.817894,-0.182106,,-0.182106,0.317894
2462,8.173286,0.173286,,0.173286,0.673286
2463,7.508695,-0.491305,,-0.491305,0.008695
2464,7.309765,-0.690235,,-0.690235,0
2465,10.044127,2.044127,,2.044127,2.544127
2466,8.957833,0.957833,,0.957833,1.457833
2467,9.042769,1.042769,,1.042769,1.542769
2468,8.101016,0.101016,,0.101016,0.601016
2469,9.140372,1.140372,,1.140372,1.640372
2470,7.910281,-0.089719,,-0.089719,0.410281
2471,9.378046,1.378046,,1.378046,1.878046
2472,8.317828,0.317828,,0.317828,0.817828
2473,7.056445,-0.943555,,-0.943555,0
2474,7.6025724,-0.3974276,,-0.3974276,0.1025724
2475,7.76276,-0.23724,,-0.23724,0.26276
2476,7.7269974,-0.2730026,,-0.2730026,0.2269974
2477,6.8709254,-1.1290746,,-1.1290746,0
2478,9.2171135,1.2171135,,1.2171135,1.7171135
2479,9.635091,1.635091,,1.635091,2.135091
2480,8.116663,0.116663,,0.116663,0.616663
2481,7.1100893,-0.8899107,,-0.8899107,0
2482,7.262081,-0.737919,,-0.737919,0
2483,7.1175394,-0.8824606,,-0.8824606,0
2484,6.8672,-1.1328,,-1.1328,0
2485,6.9968405,-1.0031595,,-1.0031595,0
2486,6.7569313,-1.2430687,,-1.2430687,0
2487,6.758422,-1.241578,,-1.241578,0
2488,7.0631504,-0.9368496,,-0.9368496,0
2489,8.065998,0.065998,,0.065998,0.565998
2490,7.237494,-0.762506,,-0.762506,0
2491,7.4610114,-0.5389886,,-0.5389886,0
2492,7.110834,-0.889166,,-0.889166,0
2493,7.63461,-0.36539,,-0.36539,0.13461
2494,7.281452,-0.718548,,-0.718548,0
2495,8.053332,0.053332,,0.053332,0.553332
2496,8.415431,0.415431,,0.415431,0.915431
2497,6.838143,-1.161857,,-1.161857,0
2498,9.191781,1.191781,,1.191781,1.691781
2499,8.799135,0.799135,,0.799135,1.299135
2500,8.500367,0.500367,,0.500367,1.000367
2501,8.375942,0.375942,,0.375942,0.875942
2502,7.7418985,-0.2581015,,-0.2581015,0.2418985
2503,7.230788,-0.769212,,-0.769212,0
2504,7.4900684,-0.5099316,,-0.5099316,0
2505,8.840858,0.840858,,0.840858,1.340858
2506,6.9357452,-1.0642548,,-1.0642548,0
2507,7.4975195,-0.5024805,,-0.5024805,0
2508,7.4662266,-0.5337734,,-0.5337734,0
